username,date,variation,rating,comment
r*****4,2022-03-06 18:58:46,,4,tipis bgt maskernya . tapi yg item g terlalu terawang seperti yg putih . mungkin krna warnanya gelap kali ya . tpi gpp makasih
restu210697,2022-02-09 13:50:55,,5,"Kualitas:bagus
Harga:terjangkau
Bahan:lumayan

maskernya udh sampe dg aman kualitasnya bagus thanks buat seller sm kurirnya 👍👍👍👍👍"
n*****i,2022-01-27 14:45:37,,5,"Harga:terjangkauu
Bahan:baguus tebeel
Kualitas:tebal oke

Pengiriman cpt bingitt"
azmialidaud,2022-01-19 14:25:00,,5,"Bahan:tipisss
Kualitas:amaannnnn
Harga:terjangkau, merakyat

Rekomendedddd.."
r*****h,2022-01-21 06:55:11,,5,"Bahan:agak tipis yee bund drpd yg lain
Kualitas:bagus lah
Harga:terjangkau poll

Bagus meski agak tipis malah bikin ga engap jdi it's okeey, pngirimannya lmyan lah rada lama dkit😁
Terimakasih seller 🥰🥰"
l*****h,2022-01-06 17:38:08,,5,"Bahan:cukup tipis
Kualitas:oke

Muka aku ukurannya cukup kecil klo pake yg ini pas di muka aku, kalo brand mini market gitu kegedean trus yg ini tali buat di kupingnya cukup tipis"
larasneyy005,2022-01-04 12:17:42,,5,
windaa099,2022-01-07 17:12:52,,4,"Bahan:maskernyaa okee tapi tlg dong kan aku pesan tisu juga tapii barang ga sampee mana aku bayarnya utuh

Kalau kek gini terus sama aja namanya pembohongan publik mbaaa semoga berkah yaa"
r*****1,2021-12-30 19:54:40,,5,"Bahan:lumayan tebal
Kualitas:ok
Harga:terjangkau

Sesuai dengan harga. Toooooppp....... 
Produk original, harga bersahabat, kecepatan pengiriman sangat baik. Terimakasih semoga sukses selalu...."
a*****f,2022-01-05 17:01:07,,5,
assyifa_maulida,2022-01-03 21:54:31,,4,
i*****2,2021-12-13 22:32:48,,3,"Harga: terjangkau murah
Bahan:lumayan tebal
Kualitas:bagus

Bahan lumayan,kualitas produk standar, pengiriman cepat Nex order lagi"
ichigo.11,2021-12-20 15:32:26,,5,"Harga:murah banget
Bahan:barangnyaa sesuai dengannn harganyaaaa
Kualitas:bagus"
e*****h,2021-11-26 18:28:47,,5,"Harga:murah bgttt
Bahan:lembut
Kualitas:bagus"
rinimustikadewi,2021-12-10 11:19:21,,5,"Harga:sesuai harga
Bahan:tipis
Kualitas:lumayan

Tipis sih, tapi sesuai harga lah 
Gak masalah"
diniayuardiani,2021-09-27 16:59:20,,4,"Harga:murah
Bahan:bagus
Kualitas:Tipis 

Baru pertama beli, produk reviewnya bagus, talinya juga kenceng. Tapi sayang aku ngerasanya yg aku dapetin ga sesuai kyk punyaku biasanya dr toko lain. Monggo bisa disimpulkan sndiri dr ktrangan foto yang saya lampirkan"
lovescenerio,2021-11-30 21:22:32,,4,Bahan:Lumayan
atikahind,2021-09-16 20:23:07,,5,"Harga:baik
Bahan:bagus
Kualitas:baik

Maskernya bagus dan tebal. Harga murah. Kl bisa packing dilapisi lg biar ga mudah sobek dan bolong. Overall ok. Terima kasiiiiih..."
