username,date,variation,rating,comment
errie2810,2022-03-04 21:19:07,30W,5,"Kualitas:bagus
Harga:terjangkau
Daya listrik:hemat

Pengiriman cepat, harga terjangkau, terang bangett selalu langganan lampu disini kalau saudara mau minta beliin."
lukmanulhkm65,2022-03-05 16:02:47,30W,5,"Kualitas:bagus
Harga:lumayan
Daya listrik:ekonomis

Pesanan sudah sampai... Semoga barangnya bagus dan awet........"
a*****0,2022-03-09 08:18:51,20W,5,"Harga:terjangkauu☺️
Daya listrik:hematt
Kualitas:baguss👍

Pengiriman cepatt dan amann 😁"
d*****7,2022-03-04 16:05:52,30W,5,"Harga:baik

Kualitas produk sangat baik. Produk original.kecepatan pengiriman sangat baik"
errie2810,2022-02-28 04:03:20,30W,5,"Kualitas:ok
Harga:terjangkau
Daya listrik:hemat

Harga terjangkau, pengiriman cepat, daya listrik hemat,"
j*****2,2022-02-20 09:34:03,20W,5,"Kualitas:ok
Harga:ok
Daya listrik:ok

Produk bagus packing rapi dan pengiriman cepat"
ggh58,2022-02-23 10:55:19,20W,5,"Kualitas:bagus sangat terang
Harga:murah buanget
Daya listrik:20 w

rekomendasi banget"
edi_kas.69,2022-02-06 19:22:11,10W,5,"Kualitas:sedang
Harga:terjangkau
Daya listrik:irit

Pesanan sudah di terima sesuai produk yang ditawarkan pengemasan rapih, hrg nambah mahal turunin lg ya ka..."
hr4sypl01i,2022-03-02 13:33:36,30W,5,"Kualitas:ok
Harga:ok
Daya listrik:ok

barang bagus harga murah"
hype.2020,2022-02-09 13:14:37,25W,5,"Daya listrik:tegang
Kualitas:baik
Harga:cakep

Favsjsbsbsbsjdodbdbbdbsbsbsbsbssbab"
z*****a,2022-02-07 18:17:09,15W,5,"Kualitas:belum saya check kuailtas lampu nya
Harga:relatif murah
Daya listrik:sangat irit"
endrissupriatna,2022-02-17 11:16:21,20W,5,"Kualitas:baik
Harga:murah

Pengiriman cepat. Lampu nyala semua. Kurir ramah"
cahaya.store19,2022-02-08 23:36:51,10W,5,Mantab terma kasih barang sesuai pengiriman cepat mantulll
n*****7,2022-02-18 20:31:10,30W,5,"Kualitas:baik
Harga:murah banget
Daya listrik:biasanya kalau led itu irid

Walaupun sempat d batal shopee.tp km order ulang Alhamdulillah pktx brgx memuaskan dn terng.trimaksi inza Allah next order"
gpisonas,2022-02-09 16:50:49,25W,4,"Harga:terjangkau t
Daya listrik:sesuai selera masing masing
Kualitas:dari kualitas lumayan belum tau semoga awe

Recomondasi untuk beli prodak ini..."
wahyusason,2022-02-12 11:44:37,25W,5,"Kualitas:lumayan
Harga:murah
Daya listrik:25 watt

Akhirnya barang dateng juga..cepet juga sh pengirimannya semoga nyala semua yaa lampunya&awet"
imam_1711,2022-02-12 01:57:16,30W,5,"Kualitas:bagus
Harga:bersahabat banget
Daya listrik:sesuai kebutuhan

Pesana mendarat dengan selamat."
edi_kas.69,2022-01-28 13:58:36,10W,5,"Kualitas:baik
Harga:terjangkau
Daya listrik:irit

Pesanan sudah di terima sesuai produk yang ditawarkan pengemasan rapih pengiriman cepat"
0*****a,2022-01-25 12:30:55,25W,5,"Kualitas:Good
Harga:Murmer
Daya listrik:Kecil

Udah pernah order dsni dan lampu nyaa bagus,  di saat mati lampu,  lampu ku doang msh nyala..."
abdurrohimmarzuqi,2022-02-03 19:26:31,20W,5,"Daya listrik:standar
Kualitas:standar
Harga:ekonomis"
d*****n,2022-01-31 20:59:05,20W,5,"Kualitas:baik
Harga:murah
Daya listrik:oke

packing rapi cuman pengirimannya lama..................."
siahaanlaw,2022-02-04 18:21:03,25W,5,"Barang sesuai yang di order
Langsung sy coba, bagus
Semoga bertahan lama"
c*****o,2022-01-27 11:03:29,25W,5,"Kualitas:Belum di coba
Harga:Murah
Daya listrik:25W

Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengiriman sangat baik, respon penjual sangat baik"
gerai_nadin,2022-01-12 12:32:08,20W,5,"Kualitas:blm di coba
Harga:ok
Daya listrik:ok

Paket sudah di terima dengan baik tidak ada kurang dan cacat makasi kk makasi shopee"
u*****4,2022-01-27 21:57:09,25W,5,Pengirima cepat mantappp seller sukses selalu . Langganan ditoko ini terbaekk
yudiprasetyo1987,2022-01-17 22:06:25,25W,4,"Kualitas:lumayan
Harga:minimalis
Daya listrik:25w

Barang realpict,pelapak juga fast respon,tapi sayang pengiriman lama sekali overall is oke"
i*****4,2022-01-27 18:30:06,20W,5,"Kualitas:lumayan bagus
Harga:murah
Daya listrik:20w

Moga awet... Bisa order lagi.. trims seller"
apriliana03,2022-01-22 17:09:09,25W,4,"Harga:Murmer
Daya listrik:25 watt
Kualitas:bagus

Barangnya sampai dengan selamat, pengemasannya aman banget👍🏼"
