username,date,variation,rating,comment
6hf95ubky0,2022-02-18 14:45:13,"UNGU,METERAN",1,"Kualitas:kualitas nya kurang memuaskan ga bisa di gunain
Harga:harga murah

Kualitas kurang bagus barang ga bisa dipake"
iuztoeheko,2022-02-10 15:37:52,"ICE BLUE,METERAN",5,"Kualitas:baik
Harga:bersaing
Daya listrik:220 va

Paket telah mendarat dgn selamat,sesuai dgn deskripsi dan berfungsi dgn normal.terima kasih,semoga semakin laris...👍👍👍"
mbshopol,2022-02-05 11:41:52,"WARM WHITE,METERAN",5,"Kualitas:ok
Harga:ok

Mendarat dg selamat... Terimakasih... RECOMMENDED seller 👍"
cahyarohmannulhakim,2022-01-14 19:18:34,"HIJAU,METERAN",5,"Kualitas:bagus sekali
Harga:sesuia dengan harganya
Daya listrik:hemat

Karena produk ini sangat bagus sekali kualitasnya,saya sudah ke 3 x persen barangnya tidak mengecewakan ,dan tokonya amanah banget"
hendrodaniel,2022-01-13 21:57:52,"SOKET 5050 WATERPROF,METERAN",5,"Daya listrik:hemat
Kualitas:bagus
Harga:murah

Penjual nya hebat cepet response nya"
iamjustinbradley,2022-02-13 19:00:59,"SOKET 5050 BIASA,METERAN",5,"Kualitas:Bagus bgt
Harga:lumayan murah
Daya listrik:kecil

Bagus banget, kamar jadi keren, warna greens Dan light blue"
j*****a,2022-01-06 21:11:56,"WARM WHITE,METERAN",5,"Kualitas:bagus
Harga:murah
Daya listrik:ringan

Paket sudah sampai dengan aman dan selamat terima kasih...."
aejn6for7o,2022-01-09 17:59:59,"ICE BLUE,METERAN",5,"Kualitas:standar
Harga:murah
Daya listrik:belum di tes

Maaf kok gulungan kecil, saya kira gulungan besar seperti di foto nya, nggak dapat colokan nya juga"
a*****i,2022-01-14 18:58:33,"PIN JARUM COVER,METERAN",5,"Harga:murah tpi nggak murahan
Daya listrik:belum tau sih
Kualitas:bagus

Pengiriman cepatttt okelahhh"
r*****p,2022-01-10 22:19:48,"TUTUP LAMPU KECIL,METERAN",4,"Harga:oke
Daya listrik:lampunya lebih dominan ke kuning
Kualitas:lampu terlalu kaku, tutuplampu masih ada lobang,"
cahyarohmannulhakim,2022-01-13 10:45:10,"MERAH,METERAN",5,"Harga:bersahabat
Kualitas:bagus sekali

Makasih ya buat yang punya tokonya,barangnya sudah d terima tokonya amanah banget"
dexdee24k,2021-12-13 00:25:10,"TUTUP LAMPU KECIL,METERAN",5,"produk sesuai foto dan pesanan, proses dan pengiriman cepat, kemasan bagus dan aman, terimakasih"
zhenofynafirman,2021-12-02 20:24:27,"PIN/JARUM,METERAN",5,"Harga:pas
Daya listrik:blum tau blum dicoba smoga aja hemat
Kualitas:mantul

Mksih pesanan sesuai ekspektasi. Smoga awet Aamiin🤲🤲🤲"
rizkybarak1294,2021-12-17 15:25:40,"PUTIH,METERAN",4,"Kualitas:baik
Harga:terjangkau
Daya listrik:lu

Sayang pengiriman ny lama☹️ tpi cukup puas"
utyrahayu,2021-12-21 22:32:19,"TUTUP LAMPU KECIL,METERAN",5,"Kualitas:bagus
Harga:bersahabat
Daya listrik:hemat 

Bagus dan sesuai pesanan . Semoga awet yaaa"
d*****1,2021-12-14 17:44:36,"SOKET 5050 WATERPROF,METERAN",5,"Harga:murce
Daya listrik:baik
Kualitas:baik

Mau aku beri nilai eh aku nyalain malah kesetrum di ujung lampunya.
Kagetttttt banget gue"
r*****e,2021-12-15 12:05:06,"KLEM LED STRIP ALL,METERAN",5,"Harga:murah
Daya listrik:tidak telalu besar
Kualitas:bagus banget

Barang bagus, cuma kurang di penutup ujung sama adavtor colokan aja ke gedean, tapi gapapa"
