username,date,variation,rating,comment
ellawulandari._,2022-01-28 22:59:01,35ML.JapanesseCherry,5,"Ketahanan:lama
Kemasan:aman
Wangi:benget

Produk sudah sampe aman dong terima kasih suka banget murce dehh"
e*****8,2022-01-26 15:55:44,35ML.Nagita Slavina,5,Aman sampe rumah.. wangi.. nggak nuesel deh belanja di toko ini..
s*****1,2022-01-22 13:22:34,35ML.Nagita Slavina,5,Wangi banget yg nagita slavina pengiriman lama dan yang bagus cuma 5
abdmunirmunir,2022-01-26 14:44:37,35ML.Avril Lavigne,5,"Paket telah tiba dengan aman
Tank's for you
Naxt order
😀😀😀😀😀"
khoirotinnisa0201,2022-01-30 11:19:42,35ML.Garuda,5,"Wangi:sesuai pesanan
Ketahanan:lumayan
Kemasan:bagus tidak ada yg tumpah"
h*****3,2022-01-15 17:04:10,35ML.Dior sauvage,5,"Ketahanan:tidak lama
Kemasan:bagus

Barang sudah diterima, harga lumayan murah, pengiriman cepat. makasih"
dewaayumadewidiari,2022-01-21 10:56:05,35ML.Black Opium,5,"Ketahanan:lumayan
Kemasan:rapi dan sangat aman
Wangi:wangi

Barangnya bagus dan aman"
a*****1,2022-01-21 12:51:07,35ML.Baccarat,4,barang sudah sampe cepet banget gada cacat sedikitpun packing sangat amann
s*****h,2022-01-30 05:42:08,35ML.Zara,5,"Wangi:Enak,,segar,wangi
Ketahanan:lumayann
Kemasan:Baikk sampai tujuan

Mantappp"
dhuha_al,2022-01-28 23:24:28,35ML.Baccarat,5,"Kemasan:bagus banget
Wangi:cepat ilang
Ketahanan:sama aja

Baguus si, dengan harga segitu. Packinganya juga bagus dan rapii gak nyesel pokoknya beli disini"
nurismawati011,2022-01-29 20:57:44,35ML.Baccarat,5,"Ketahanan:kira"" 12 jam
Kemasan:bagus aman
Wangi:mantap

Aduuh ngak mau bicara lagi aku dapat harga 5 RB doang dong... Aku dlu beli harga 15😭👍🏻"
naylaceisha,2022-01-28 22:29:46,35ML.D&G Limperatric,4,"Wangi:wangi kalem
Ketahanan:sesuai harga lah ya tahan cuman sebentar tapi ITS oke lah😅
Kemasan:bagus menarik

Alhamdulillah cepet sampai pakking aman sampai rumah mendarat tanpa lecet besok order lagi deh 🤭🥰"
a*****p,2022-01-09 22:47:05,35ML.Chanel,5,"alhamdulillah produk yang diterima dengan keadaan baik, pengiriman lumayan, rekomen deh belanja disini"
suneooo14,2022-01-16 12:48:45,35ML.Avril Lavigne,5,Alhamdulillah sudah nyampek harganya murah bangetttt recommended bangettt deh
n*****3,2022-01-25 07:14:18,35ML.Bubble Gum,5,"Wangi:pas awal nyengat si, tapi lama2 gak wangi
Ketahanan:bentar, pas nyemprot doang wangine
Kemasan:oke lah, tapi sedikit pecah

Sebenernya buble wrapnya dah ada, tapi pas Dateng ada yg pecah ternyata yg buble gum yg bagian bawah,tapi Alhamdulillah aman dan gak tumpah"
