username,date,variation,rating,comment
s*****1,2022-01-08 13:31:08,BABY HAPPY M34+4,2,"Kemudahan:cukup
Fitur:kps
Ukuran:L

Yg dipesan M yg dateng L😂 pdhal baru mau coba merk baby happy. Makenya masih lama dongg BB anak masih 6kg😭😭😭
Hadehhhh lebih teliti lagi dong 😔😔
Dan parahnya lagi ga ada tgl exp😕 bikinn kapokkkkk😬😬😬😬😬😬😬"
w*****a,2021-11-17 18:30:00,HAPPY NAPPY M 34s,5,"Fitur:mudah menyerap pipis bayi, murah meriah
Ukuran:alhamdulillah sesuai dengan pesanan
Kemudahan:mudah dirobek"
nysupri,2021-11-11 17:00:53,BRONZE NB 44s,5,"Fitur:Perekat
Ukuran:Newborn 
Kemudahan:Lumayan mudah cara pakainya

Semoga cocok untuk si dede. Harga lumayan murah isi banyak"
bundarafa1812,2022-03-18 16:53:53,BABY HAPPY XL26+2,5,"Fitur:asli
Ukuran:xl
Kemudahan:mudah ordernya

produknya ori kemarin pesan sekarang dah nyampek..abang kurirnya juga baik ramah"
9*****0,2021-12-15 14:08:00,BABY HAPPY XXL24+4,5,"Fitur:bsgussss bangeett lembut
Ukuran:xxl
Kemudahan: 

Shshshgsvsjakajsnabbsjsjsbzbzbbxhdhshshbsbdbdbbxb"
lianaindrawati05,2021-11-16 20:58:56,SILVER S reg 32s,5,"Fitur:bahannya lumayan karna sesuai harganya
Ukuran:sesuai yg dipesan
Kemudahan:mudah dipakek karena pakek celana"
seldawatis,2021-10-15 20:45:40,SILVER M reg 30s,5,"Fitur:lembut
Ukuran:sesuai
Kemudahan:lumayan

Pengemasan baik. Produk bagus.Pengemasan baik. Produk bagus. Pengemasan baik. Produk bagus.Pengemasan baik. Produk bagus.Pengemasan baik. Produk bagusPengemasan baik. Produk bagusPengemasan baik. Produk bagus"
dianaristi0717,2021-09-13 12:27:23,SILVER M reg 30s,5,"Fitur:𝒍𝒆𝒎𝒃𝒖𝒕
Ukuran:𝒎
Kemudahan:𝒎𝒖𝒅𝒂𝒉𝒅 𝒑𝒂𝒌𝒆 𝒕𝒊𝒏𝒈𝒈𝒂𝒍 𝒔𝒍𝒖𝒑

𝒔𝒚𝒖𝒌𝒂𝒂𝒂𝒂 𝒃𝒂𝒏𝒈𝒆𝒕, 𝒎𝒂𝒏𝒂𝒉 𝒔𝒆𝒍𝒍𝒆𝒓 𝒓𝒂𝒎𝒂𝒉 𝒐𝒌 𝒃𝒂𝒏𝒈𝒆𝒕"
yulibundafaqih,2021-09-24 09:53:32,SILVER M reg 30s,5,"Fitur:lembut
Ukuran:M
Kemudahan:cepet menyerap

Pengemasan rapi... Barang asli n expakid jg masi lama... Dah jdi langganan pesen d toko ini semoga makin amanah dan maju.. Kurir dh langgan"
nuningdhani,2022-02-25 11:24:04,BABY HAPPY M34+4,5,"Ukuran:M34+4

Selalu puas belanja ditoko ini gercep banget penjualnya chat langsung dibales bayar hari itu juga dikirim cepet sampe nya gak pake lama kecepatan pengiriman baik harga produk baik respon penjual baik..☺"
e*****a,2022-03-21 15:49:49,BABY HAPPY XL26+2,5,"Fitur:baik
Ukuran:sesuai

pembelian ke sekian kali nya, buat dipake sendiri bukan buat jualan ya, krn selalu puas klo belanja disini, jadi beli banyak buat stock beberapa bulan ke depan. thank u seller"
