username,date,variation,rating,comment
k*****a,2021-06-12 04:58:09,GL 08,4,"Harga:sesuai barang
Bahan/Material:sesuai harga
Desain:oke

Karpetnya banyak yang mengelupas. Tapi ya sesuai dengan harga seh menurutku. Selama barang tidak robek, tidak masalah bagiku."
hannymimos,2021-04-06 22:44:52,GL 04,5,"Desain:ok

Alhamdulillah barang sampai sesuai pesanan.. 
Belum di buka dan belum dipasang,semoga fisik tdk ada cacat"
maslikhatulumami04,2021-06-11 16:52:25,KL 11,5,"Harga: murah
Bahan/Material:lha lumayan bagus
Desain:lumayan bagus

Kemarin katanya kosong. Dah di konfirm gantinay.. milih biru di kirim coklat🤦‍♂️"
v*****7,2021-06-01 16:02:20,GL 02,4,"Pengirimannya cepetttttttttttttttttt, motifnya sesuaiiiiiiiii. Sukaaaaaaa. Terimakasihhhhhhhhhhhhhhh"
s*****l,2021-06-18 14:36:07,GL 03,5,"mantaapp bagusss barangnyaa.. 
pakcing jg rapii.. 
mau ambil lagi kurang banyakk..."
mega_ratnasari,2021-06-10 12:16:54,GL 08,5,Makasihhhh udh sampai...bagus sesuai pesanan tp ga bs di fotoin krn udh diambil sm yg punyaaa..next bakalan order lg dsni..pengirimannya cpt
dedenafis369,2020-11-14 20:10:58,KL 7,5,"Makasih bos barang udah nyampe smoga awet sukses selalu pengiriman ok,good job"
deviagustinii_,2021-07-16 19:42:52,GL 04,5,"Packing aman , barang bagus memuaskan , gak ada cacat pkoknya , thanks seller ntar beli yg lain lagi"
anifnafisah02,2021-07-18 14:45:34,GL 11,4,"Harga:baik
Bahan/Material:karpet
Desain:bgus

Pengiriman standar,,brang blum dbuka blm liat jd saya ksih bintang 4 dlu...klo beneran suka nanti order lagi... thank buat kurirnya kasian bwa nya kesusahan 🙏🏻"
f*****4,2021-07-23 05:40:38,GL 12,5,"Harga: lumayan worthit lah ya
Bahan/Material:sedikit kurang sih, tpi okelah
Desain:bagusss

Kayanya harus di perhatiin lagi di bagian pngiriman deh, soalnya yang saya karena 2mX2m jadi di lipet” sama kurir dan hasilnya yaa itu karpetnya jadi rusak"
millahnurrinaldy,2021-06-10 14:11:09,GL 01,5,"Karpetnya tebal ternyata,, puas banget belanja disini paking rapih dan aman. Makaasih seller"
fauziahojiii,2020-12-25 16:56:43,KL 7,5,Walaupun pengemasannya lama tapi gpp puas sm karpetnya dinginn bgt sukaa. tapi kurang panjang dan lebar😢
i*****t,2021-07-03 21:11:47,GL 08,5,"Alhamdulillah.. sesuai pesenan, costumer saya suka, terimakasih."
k*****u,2021-01-06 18:10:55,KL 3,5,"Barang sudah di terima dari kemarin tapi belum sempat kasih nilai. 
Belum di coba pasang tapi sudah di lihat dan dipegang bagus bahannya mengkilap gitu "
bungaabunga6,2021-08-04 20:46:48,GL 12,4,"Harga: murah tp TDK kurahan
Bahan/Material:tebal
Desain:bagus

Trimakasih..............."
annisa040543,2021-05-01 13:21:31,GL 02,5,"Harga:nansbbdvdvvxbdhhdhdhdnndjdhfjfjfjfjngjvj
Bahan/Material:bcbbxbfbbd
Desain:babbsbdbfbbfndndbbfbfbbbb gofbbsbbsbd"
ammar_ghaazy07,2020-10-17 18:03:32,KL 8,5,"Emang murah karena lebarnya cm 50 cm,pengiriman cepat,thx shopee juga seller"
khomaria95,2020-10-15 22:13:06,KL 11,5,Produk sangat baik dan memuaskan. Pengiriman cepat. Terimakasih........
s*****4,2020-11-21 20:11:53,KL 7,5,"HhgghajakKzzbxjzjznjaabbzjajaaaaaaaabZzzzzzzzjxjxjxjxjxxxxxxjxjska
"
_iqbal.ganteng,2021-08-12 15:07:15,GL 06,5,Rekomendasi banget buat anak mudaaa pokok nya terbaik di dunia lain live
inka_ijarlinda,2020-09-12 09:20:46,KL 2,5,Terima kasih barang sampai dg cepat dan sesuai pesanann... barang jg dalam keadaan baik...
d*****2,2021-07-20 22:36:13,GL 04,5,"Barang nya sudah diterima bagus banget karpet nya maaf foto & video tidak sesuai, di beli ya terimakasih seller"
n*****a,2021-01-14 18:36:07,KL 5,5,"Kualitas produk baik,,  kecepatan pengiriman produk baik..  Terima kasih "
adinda_zm,2021-04-24 21:32:30,GL 09,5,"Harga:lumayan lah
Bahan/Material:gatau tapi bagus
Desain:cakep

Sukaa deh pokoknya mantep pooooooollll"
diah_indriana16,2021-06-04 14:37:05,GL 08,5,makasihh blm dibuka tp paketnya semoga bagus ga mengecewakan...respon adminnya ramah..next order lg
p*****a,2021-08-05 18:43:02,GL 11,4,"Harga:terjangkau
Bahan/Material:bagus
Desain:bagus

Produk datang dengan baik, packing rapihh bagus dehh"
evaaryabti29,2021-08-06 19:51:10,GL 11,5,"Harga: murahh bagus
Bahan/Material:bagus
Desain:bagus

bagussss ♥️♥️"
t*****k,2021-06-18 00:50:13,GL 03,5,"Harga:bagus
Bahan/Material:bagus
Desain:bagus

Baru potong ujung2nya buat liat design, warna dan bahan. Semuanya oke."
s*****n,2021-05-03 17:19:20,GL 04,4,"Harga:sesuai dengan kualitas agak tipis dikit
Bahan/Material:bagus
Desain:bagus"
yohanes_oktavianda_zega,2021-05-23 18:13:43,GL 07,5,TERIMAKASIH KAK BARANG NYA UDAH SAMPAI DAN PAKET NYA WOW...................................SEKALI YA  DAN TERIMA KASIH HAPPY SHOPPING YES IS MY FRIENDS 
edwinkirana,2020-11-13 20:41:48,KL 2,5,Okokokokokokokokokokokokokokoookokokokokokokokokokokokkkoooo okokokokokokokokokokokokokokokokokokokokokokokok okokokokokokokokokokokokokokoookokokokokokokokokokokokkkoooo
29.05.2008,2021-05-10 13:21:56,GL 04,3,"Harga:sangat mahal
Bahan/Material:oke bahan bagus
Desain:oke 

Terlalu mahal untuk harga segitu dan sangat kecil ketika sudah sampai "
enyababeh,2021-04-21 20:08:08,KL 11,5,Alhamdulillah paket sudah nyampe. Terimakasih bnyk kak🙏
denisdina,2022-01-23 16:08:12,GL 09,5,
j*****9,2021-08-03 22:58:43,GL 11,5,"Bahan nya bagus banget tebell… cmn sayang banget packing nya kurang safety jadi rusak pas pengiriman, klo bisa kasii packing tambahan gpp ada biaya tambahan jga yg penting safety"
titik_suseno,2021-08-17 10:18:33,GL 02,5,"Harga:sesuai 
Bahan/Material:bagusssss banget
Desain:bagus sekaliiiiii 

Saya sukaaa trimakasih"
d*****9,2021-08-10 11:43:07,GL 02,5,Pembelian kedua agak kecewa mgkn sm kurirnya ditekuk jadinya agak lecek dan dilokasi yg lecek ada sobekan
deviarifiyanto,2021-08-05 16:32:11,GL 11,5,"Harga:terjangkau
Bahan/Material:bagus
Desain:mantap"
linakeyshanabila,2022-03-12 21:11:16,GL 02,5,pesan 2 tp dtngnya 1 kak😕pshl kulitas am brngny bgus
assiddiqolshop,2021-12-18 18:21:27,GL 12,1,"PARAH!! Barang diterima kondisi di lipat, jadi barangnya ngeletek dan bolong, mohon maaf nih saya beli karpet bukan baju yang harus dilipat, dan parahnya lagi yang di salahin jasa kirim, tapi tidak bisa menunjukkan buktinya, jasa kirim gak sekreatif itu bos! tidak ada tanggung jawabnya sama sekal👎"
l*****8,2021-08-09 15:04:41,GL 12,4,"Harga:cukup oke
Bahan/Material:agak kurang (mungkin sesuai dengan harganya)

Tali2 di bagian bawah karpetnya sendiri suka keluar2 dan akhirnya menimnbulkan bulu2 halus sprti di video.. bahan karppetnya mungkin sesuaai dgn hrganya kali ya.. karakter karpetnya ini mengkilat gtu.. namun suka ada bubble2 udara  yg terperangkap.. jadi agak mengganggu pndangan"
u*****5,2021-08-04 22:37:43,GL 04,5,"Harga:murah
Bahan/Material:bagus
Desain:mantap

Mantap sih produknya, mantap mantapp
memuaskannnn ya produknya. 
Semoga berkah dan rezekinya lancarr kakak
Tapi sayangnya aku salah memperkirakan ukuran, kurang 2 roll😭😭 yg  punya morif ini trus nggak ke pakai boleh dong tawarin ke akuuu"
s*****a,2021-07-20 17:14:31,GL 04,1,"Harga:jatuhnya rugi
Bahan/Material:biasa
Desain:standar

Kecewa karena datang barang dilipat sehingga barang bolong sampai beberapa lapisan dalam jadi kalau karpetnya digelar pasti bolong bolong banyak, seller juga kurang ramah, ternyata di riviewnya banyak yg kecewa, buyer pikir pikir lagi deh untuk belanja di store ini"
ummubalqiszalfa,2021-09-02 20:08:03,GL 08,3,"Harga:murah
Bahan/Material:kurang bagus
Desain:bagus

Pengiriman di lipat jd pas dibuka jadinya berkerut dan gak lurus pas dipasang.."
a*****t,2021-08-05 23:39:02,GL 04,5,"Harga:murce
Bahan/Material:tebal
Desain:bagus

Suka banget! Cuman kurir nya lamaaa bangetttt. Dri pihak seller ramah juga but overall bahannya bagus"
s*****6,2021-04-29 18:03:30,GL 06,5,"Harga:terjangkau sekali
Desain:bagus

Bagus bgt😍"
febriani_es,2021-07-21 21:45:23,GL 02,5,"Harga:lumayan
Bahan/Material:bagus
Desain:bagus"
d*****d,2021-08-18 10:48:53,GL 12,5,Barang datang sesuai pesanan... Pngirimann cepaattt..oke pokok nyaa
ariyoputrobudoyo,2021-06-16 20:49:03,KL 11,5,Wer..
anamaritsa,2021-03-11 22:29:52,KL 4,5,
rinamarlinda01,2021-05-22 16:54:12,GL 1O,5,"Harga:terjangkau
Bahan/Material:bagus
Desain:okee"
widodotambun,2021-07-14 16:02:21,GL 08,2,Pas dpt ud lecek ya.. Ntah dmn letak kesalhannya
r*****p,2021-04-30 16:10:50,GL 01,5,
a*****h,2021-08-01 19:11:55,GL 04,5,"Karpetnya bagus, datengnya jg cepet ✨"
l*****5,2021-08-01 09:59:33,GL 02,4,"Harga:vgdubcvdfhds
Bahan/Material:vfsrghhugcsSDh
Desain:cfargFYIjtdsahkhxseenmHD

CfFMhftjkgfsonhgzSgjkkkggffdsdjnBBCxd"
t*****i,2021-05-04 16:50:24,GL 05,4,"Harga:bsbdb
Bahan/Material:brnnd
Desain:bennd

Pengiriman lama,karpet nya ga terlalu lebar !!!maaf kalau bintang 4"
grosir.cantikku,2021-03-11 21:50:50,KL 11,5,Bagus...tebel juga karpetnya..
istiqamah1955,2021-05-29 15:11:51,GL 09,3,"Harga:murah
Bahan/Material: agak kurang suka
Desain:lumayan"
sarinyasari,2020-11-03 17:59:28,KL 8,5,Mkasih barang tampa cacat
arga_langit,2021-08-13 14:35:37,GL 06,3,Tanggap'n nya gk m'muas kan..
fauzahra14,2022-01-02 09:40:25,GL 02,3,Pesannya yg GL 02 dapetnya GL 06
chintyanunukgrvertta,2021-07-20 16:44:26,GL 12,5,"Harga:ok
Bahan/Material:lumayan
Desain:ok"
chintyanunukgrvertta,2021-07-20 16:41:33,GL 12,5,"Harga:ok
Bahan/Material:lumayn
Desain:ok"
a*****n,2021-07-10 12:45:41,GL 02,1,barang cacat dikasih
dessyanggraeni110193,2021-08-08 12:10:26,GL 12,3,
b*****i,2021-08-12 19:03:15,GL 06,5,
liantriwidiyanto,2021-06-06 11:09:36,GL 05,4,Packing rapih
ajengalkhonissa,2021-12-16 17:20:35,GL 06,5,Terima kasih.. barangnya sesuai dan sampai dengan baik dan bagus
fikakhoeriah,2021-08-04 10:53:11,GL 02,5,"Harga:lumayan
Bahan/Material:gatau
Desain:bagus

Udh 2x order disini alhamdulillah bagus , pengiriman jiga cepat yang dikirim juga sesuai pesanan"
2*****0,2020-09-12 16:15:55,KL 7,5,"Buat bahan ok banget suka cuma peking nya kurang bagus jadi pada bolong yg  satu tadi nya mau retur ga jadi karna jkt lg lokdon lg""ttp kasih bintang lima aja soal nya puas sama bahan asli bagus seler juga ramah respon makasih selerrrr & shopee vidio ga bisa di uplod karna kepanjangan durasi nya"
